X,Y,Z,Name,Organisme,Adresse,Ville,Province,Code_postal,Localisation_de_l_amiante,Source,L__gislation,Cat__gorie,Latitude__y_,Longitude__x_,Code postal,amiante,gislation,gorie
-77.787528,48.098375,0,Centre Multi. Sss L'Étape,CISSS de L'Abitibi-Témiscamingue,700 boulevard Forest,Val-d'Or,Québec,J9P 2L3,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.098375,-77.787528,J9P 2L3,100%,LSST RSST et CSTC,Établissement de Santé
-78.125265,48.575778,0,CHSLD D'Amos,CISSS de L'Abitibi-Témiscamingue,612 5e Avenue Ouest,Amos,Québec,J9T 4L3,50%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.575778,-78.125265,J9T 4L3,50%,LSST RSST et CSTC,Établissement de Santé
-79.203558,48.810184,0,CHSLD De La Sarre,CISSS de L'Abitibi-Témiscamingue,22 1re Avenue Est,La Sarre,Québec,J9Z 1C4,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.810184,-79.203558,J9Z 1C4,100%,LSST RSST et CSTC,Établissement de Santé
-79.016642,48.228663,0,CHSLD De Rouyn-Noranda,CISSS de L'Abitibi-Témiscamingue,512 avenue Richard,Rouyn-Noranda,Québec,J9X 4M1,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.228663,-79.016642,J9X 4M1,100%,LSST RSST et CSTC,Établissement de Santé
-77.798534,48.10192,0,CHSLD De Val-D'Or,CISSS de L'Abitibi-Témiscamingue,1212 avenue Brébeuf,Val-d'Or,Québec,J9P 2C9,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.10192,-77.798534,J9P 2C9,100%,LSST RSST et CSTC,Établissement de Santé
-79.437861,47.327003,0,CHSLD De Ville-Marie,CISSS de L'Abitibi-Témiscamingue,37 rue Saint-Jean-Baptiste Sud,Ville-Marie,Québec,J9V 2A9,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,47.327003,-79.437861,J9V 2A9,100%,LSST RSST et CSTC,Établissement de Santé
-79.200685,48.665636,0,CHSLD Et CLSC De Palmarolle,CISSS de L'Abitibi-Témiscamingue,136 rue Principale,Palmarolle,Québec,J0Z 3C3,50%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.665636,-79.200685,J0Z 3C3,50%,LSST RSST et CSTC,Établissement de Santé
-78.117852,48.573831,0,CLSC D'Amos,CISSS de L'Abitibi-Témiscamingue,632 1re Rue Ouest,Amos,Québec,J9T 2N2,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.573831,-78.117852,J9T 2N2,100%,LSST RSST et CSTC,Établissement de Santé
-77.252998,48.384388,0,CLSC De Senneterre,CISSS de L'Abitibi-Témiscamingue,961 rue de la Clinique,Senneterre,Québec,J0Y 1Z0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.384388,-77.252998,J0Y 1Z0,100%,LSST RSST et CSTC,Établissement de Santé
-79.021137,48.225386,0,CR La Maison,CISSS de L'Abitibi-Témiscamingue,100 chemin Docteur-Lemay,Rouyn-Noranda,Québec,J9X 5T2,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.225386,-79.021137,J9X 5T2,100%,LSST RSST et CSTC,Établissement de Santé
-78.123644,48.574571,0,CRD D'Amos,CISSS de L'Abitibi-Témiscamingue,621 rue de l'Harricana,Amos,Québec,J9T 2P9,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.574571,-78.123644,J9T 2P9,100%,LSST RSST et CSTC,Établissement de Santé
-78.125164,48.574508,0,Hopital D'Amos,CISSS de L'Abitibi-Témiscamingue,622 4e rue Ouest,Amos,Québec,J9T 2S2,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.574508,-78.125164,J9T 2S2,100%,LSST RSST et CSTC,Établissement de Santé
-79.019337,48.243864,0,Hôpital De Rouyn-Noranda,CISSS de L'Abitibi-Témiscamingue,4 9e Rue,Rouyn-Noranda,Québec,J9Z 2X7,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.243864,-79.019337,J9Z 2X7,100%,LSST RSST et CSTC,Établissement de Santé
-78.128483,48.141483,0,Hôpital En Sm Et CLSC De Malartic,CISSS de L'Abitibi-Témiscamingue,1141 rue Royale,Malartic,Québec,J0Y 1Z0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.141483,-78.128483,J0Y 1Z0,100%,LSST RSST et CSTC,Établissement de Santé
-77.797739,48.096488,0,Hôpital Et Centre De Réadaptation En Dépendance De Val-D'Or,CISSS de L'Abitibi-Témiscamingue,725 6e Rue,Val-d'Or,Québec,J9P 3Y1,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.096488,-77.797739,J9P 3Y1,100%,LSST RSST et CSTC,Établissement de Santé
-77.799615,48.097527,0,Hôpital Et Centre De Réadaptation En Dépendance De Val-D'Or,CISSS de L'Abitibi-Témiscamingue,1265 boulevard Forest,Val-d'Or,Québec,J9P 5H3,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.097527,-77.799615,J9P 5H3,100%,LSST RSST et CSTC,Établissement de Santé
-79.445157,47.333033,0,Pavillon Sainte-Famille,CISSS de L'Abitibi-Témiscamingue,22 rue Notre-Dame Nord,Ville-Marie,Québec,J9T 2P9,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,47.333033,-79.445157,J9T 2P9,100%,LSST RSST et CSTC,Établissement de Santé
-79.020999,48.243404,0,Pavillon Youville Et Gabrielle-Laramée,CISSS de L'Abitibi-Témiscamingue,1 9e Rue,Rouyn-Noranda,Québec,J9X 2A9,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.243404,-79.020999,J9X 2A9,100%,LSST RSST et CSTC,Établissement de Santé
-79.02063,48.243844,0,Pavillon Youville Et Gabrielle-Laramée,CISSS de L'Abitibi-Témiscamingue,3 9e Rue,Rouyn-Noranda,Québec,J9X 2A9,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.243844,-79.02063,J9X 2A9,100%,LSST RSST et CSTC,Établissement de Santé
-79.094114,46.725736,0,Point De Service De Temiscaming-Et-De-Kipawa,CISSS de L'Abitibi-Témiscamingue,180 avenue Anvik,Témiscaming,Québec,J0Z 3R0,80%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.725736,-79.094114,J0Z 3R0,80%,LSST RSST et CSTC,Établissement de Santé
-79.027151,48.224322,0,Résidence Employé - 250 Chemin Du Docteur-Lemay (Résidants),CISSS de L'Abitibi-Témiscamingue,250 chemin du Docteur-Lemay,Rouyn-Noranda,Québec,J9X 5T2,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.224322,-79.027151,J9X 5T2,100%,LSST RSST et CSTC,Établissement de Santé
-78.125181,48.577387,0,Services D'Hébergement  Internes - Sous-Région D'Amos,CISSS de La Côte-Nord,841 3e Rue Ouest,Amos,Québec,J9T 2T4,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,48.577387,-78.125181,J9T 2T4,100%,LSST RSST et CSTC,Établissement de Santé
-68.256607,49.190189,0,Bureaux Administratifs - Cisss De La Côte-Nord - Boulevard Jolliet,CISSS de La Côte-Nord,691 rue Jalbert,Baie-Comeau,Québec,G5C 2A1,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC*,Établissement de Santé,49.190189,-68.256607,G5C 2A1,100%,LSST RSST et CSTC*,Établissement de Santé
-67.08971,52.796137,0,Centre Multi. Sss De Fermont,CISSS de La Côte-Nord,1 rue de l'Aquilon,Fermont,Québec,G0G 1J0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,52.796137,-67.08971,G0G 1J0,100%,LSST RSST et CSTC,Établissement de Santé
-69.074189,48.737216,0,Centre Multi. Sss De Forestville,CISSS de La Côte-Nord,2 7e Rue,Forestville,Québec,G0T 1E0,80%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.737216,-69.074189,G0T 1E0,80%,LSST RSST et CSTC,Établissement de Santé
-57.203155,51.411577,0,Centre Multi. Sss De La Basse-Côte-Nord,CISSS de La Côte-Nord,1070 boulevard Docteur-Camille-Marcoux,Blanc-Sablon,Québec,G0G 1W0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,51.411577,-57.203155,G0G 1W0,100%,LSST RSST et CSTC,Établissement de Santé
-57.203155,51.411577,0,Centre Multi. Sss De La Basse-Côte-Nord,CISSS de La Côte-Nord,1072 boulevard Docteur-Camille-Marcoux,Blanc-Sablon,Québec,G0G 1W0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,51.411577,-57.203155,G0G 1W0,100%,LSST RSST et CSTC,Établissement de Santé
-63.605245,50.237812,0,Centre Multi. Sss De La Minganie,CISSS de La Côte-Nord,1035 promenade des Anciens,Havre-Saint-Pierre,Québec,G0G 1P0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.237812,-63.605245,G0G 1P0,100%,LSST RSST et CSTC,Établissement de Santé
-69.407097,48.352062,0,Centre Multi. Sss Des Escoumins,CISSS de La Côte-Nord,4 rue de l'Hôpital,Les Escoumins,Québec,G0T 1K0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.352062,-69.407097,G0T 1K0,100%,LSST RSST et CSTC,Établissement de Santé
-66.38018,50.211292,0,Centre Psychiatrique De Jour - Sept-Îles,CISSS de La Côte-Nord,504 avenue Humphrey,Sept-Îles,Québec,G4R 2G5,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.211292,-66.38018,G4R 2G5,100%,LSST RSST et CSTC,Établissement de Santé
-68.150782,49.21905,0,CHSLD Boisvert,CISSS de La Côte-Nord,70 avenue Mance,Baie-Comeau,Québec,G4Z 1M9,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.21905,-68.150782,G4Z 1M9,100%,LSST RSST et CSTC,Établissement de Santé
-63.607717,50.238009,0,CHSLD De Havre Saint-Pierre,CISSS de La Côte-Nord,933 rue Boréale,Havre-Saint-Pierre,Québec,G0G 1P0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.238009,-63.607717,G0G 1P0,100%,LSST RSST et CSTC,Établissement de Santé
-66.383552,50.21105,0,CHSLD De Sept-Îles,CISSS de La Côte-Nord,540 avenue Franquelin,Sept-Îles,Québec,G4R 2G5,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.21105,-66.383552,G4R 2G5,100%,LSST RSST et CSTC,Établissement de Santé
-68.262361,49.189218,0,CHSLD Et Crd N.-A.-Labrie,CISSS de La Côte-Nord,659 boulevard Blanche,Baie-Comeau,Québec,G5C 2B2,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.189218,-68.262361,G5C 2B2,100%,LSST RSST et CSTC,Établissement de Santé
-67.302907,49.419657,0,CLSC Corinne-Vallée-Thérrien,CISSS de La Côte-Nord,3 rue Saint-Joseph,Baie-Trinité,Québec,G0H 1A0,80%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.419657,-67.302907,G0H 1A0,80%,LSST RSST et CSTC,Établissement de Santé
-57.202908,51.412801,0,CLSC De Blanc-Sablon,CISSS de La Côte-Nord,1077 boulevard Docteur-Camille-Marcoux,Blanc-Sablon,Québec,G0G 1W0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,51.412801,-57.202908,G0G 1W0,100%,LSST RSST et CSTC,Établissement de Santé
-60.121479,50.358452,0,CLSC De Chevery,CISSS de La Côte-Nord,16 chemin Nétagamiou,Côte-Nord-du-Golfe-du-Saint-Laurent,Québec,G0G 1G0,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.358452,-60.121479,G0G 1G0,50%,LSST RSST et CSTC,Établissement de Santé
-61.284131,50.233351,0,CLSC De Kegaska,CISSS de La Côte-Nord,Gd Kegaska,Côte-Nord-du-Golfe-du-Saint-Laurent,Québec,G0G 1S0,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.233351,-61.284131,G0G 1S0,50%,LSST RSST et CSTC,Établissement de Santé
-58.962381,50.831286,0,CLSC De La Tabatière,CISSS de La Côte-Nord,40 route Mécatina,Gros-Mécatina,Québec,G0G 1T0,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.831286,-58.962381,G0G 1T0,50%,LSST RSST et CSTC,Établissement de Santé
-64.089824,50.373477,0,CLSC De Longue-Pointe-De-Mingan,CISSS de La Côte-Nord,870 chemin du Roi,Longue-Pointe-de-Mingan,Québec,G0G 1V0,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.373477,-64.089824,G0G 1V0,50%,LSST RSST et CSTC,Établissement de Santé
-59.244148,50.872162,0,CLSC De Mutton Bay,CISSS de La Côte-Nord,46 route Mécatina,Gros-Mécatina,Québec,G0G 2C0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.872162,-59.244148,G0G 2C0,100%,LSST RSST et CSTC,Établissement de Santé
-64.773305,50.274682,0,CLSC De Rivière-Au-Tonnerre,CISSS de La Côte-Nord,430 rue Jacques-Cartier,Rivière-au-Tonnerre,Québec,G0G 2L0,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.274682,-64.773305,G0G 2L0,50%,LSST RSST et CSTC,Établissement de Santé
-64.323037,50.296131,0,CLSC De Rivière-Saint-Jean,CISSS de La Côte-Nord,328 rue Saint-Jean,Rivière-Saint-Jean,Québec,G0G 2N0,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.296131,-64.323037,G0G 2N0,50%,LSST RSST et CSTC,Établissement de Santé
-57.71114,51.475032,0,CLSC De Rivière-Saint-Paul,CISSS de La Côte-Nord,321 boulevard de Bonne-Espérance,Bonne-Espérance,Québec,G0G 2P0,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,51.475032,-57.71114,G0G 2P0,50%,LSST RSST et CSTC,Établissement de Santé
-58.355997,51.349924,0,CLSC De Saint-Augustin,CISSS de La Côte-Nord,264 rue du Plateau,Saint-Augustin,Québec,G0G 2R0,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,51.349924,-58.355997,G0G 2R0,50%,LSST RSST et CSTC,Établissement de Santé
-66.384693,50.20523,0,CLSC De Sept-Îles,CISSS de La Côte-Nord,405 avenue Brochu,Sept-Îles,Québec,G4R 2W9,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.20523,-66.384693,G4R 2W9,100%,LSST RSST et CSTC,Établissement de Santé
-59.533639,50.601194,0,CLSC Et CHSLD Donald G. Hodd,CISSS de La Côte-Nord,1 Harrington Harbour,Côte-Nord-du-Golfe-du-Saint-Laurent,Québec,G0G 1N0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.601194,-59.533639,G0G 1N0,100%,LSST RSST et CSTC,Établissement de Santé
-68.252772,49.190382,0,CLSC Et Hôpital Le Royer,CISSS de La Côte-Nord,635 boulevard Joliet,Baie-Comeau,Québec,G5C 1P1,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.190382,-68.252772,G5C 1P1,50%,LSST RSST et CSTC,Établissement de Santé
-68.265056,49.18526,0,CRDI-TSA Et Crdp De Baie-Comeau,CISSS de La Côte-Nord,1250 rue Le Strat,Baie-Comeau,Québec,G5C 1T8,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.18526,-68.265056,G5C 1T8,100%,LSST RSST et CSTC,Établissement de Santé
-68.254445,49.189692,0,CRJDA Richelieu,CISSS de La Côte-Nord,625 rue des Épilobes,Baie-Comeau,Québec,G5C 1Y9,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.189692,-68.254445,G5C 1Y9,100%,LSST RSST et CSTC,Établissement de Santé
-66.383587,50.209716,0,Hôpital Et CLSC De Sept-Îles,CISSS de La Côte-Nord,45 rue du Père-Divet,Sept-Îles,Québec,G4R 3N7,80%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.209716,-66.383587,G4R 3N7,80%,LSST RSST et CSTC,Établissement de Santé
-63.606112,50.238024,0,Résidence Employé - 1004 Rue Boréale,CISSS de La Côte-Nord,1004 rue Boréale,Havre-Saint-Pierre,Québec,G0G 1P0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.238024,-63.606112,G0G 1P0,100%,LSST RSST et CSTC,Établissement de Santé
-63.602131,50.238279,0,Résidence Employé - 1099 Promenades Des Anciens,CISSS de La Côte-Nord,1099 promenade des Anciens,Havre-Saint-Pierre,Québec,G0G 1P0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.238279,-63.602131,G0G 1P0,100%,LSST RSST et CSTC,Établissement de Santé
-57.189946,51.415053,0,Résidence Employé - 1132 Boulevard Dr-Camille-Marcoux,CISSS de La Côte-Nord,1132 boulevard Docteur-Camille-Marcoux,Blanc-Sablon,Québec,G0G 1W0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,51.415053,-57.189946,G0G 1W0,100%,LSST RSST et CSTC,Établissement de Santé
-57.184862,51.416857,0,Résidence Employé - 1154 Boulevard Dr-Camille-Marcoux,CISSS de La Côte-Nord,1154 boulevard Docteur-Camille-Marcoux,Blanc-Sablon,Québec,G0G 1W0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,51.416857,-57.184862,G0G 1W0,100%,LSST RSST et CSTC,Établissement de Santé
-68.265229,49.201538,0,Résidence Employé - 1536 Rue Du Moyac,CISSS de La Côte-Nord,1536 rue du Moyac,Baie-Comeau,Québec,G5C 3G7,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.201538,-68.265229,G5C 3G7,100%,LSST RSST et CSTC,Établissement de Santé
-58.962258,50.831183,0,Résidence Employé - 38 Route Mécatina (Roulotte),CISSS de La Côte-Nord, 38 ROUTE MÉCATINA (ROULOTTE),La Tabatière,Québec,G0G 1T0,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.831183,-58.962258,G0G 1T0,50%,LSST RSST et CSTC,Établissement de Santé
-66.383177,50.213669,0,Résidence Employé - 85 Rue Régnault,CISSS de La Côte-Nord,85 rue Régnault,Sept-Îles,Québec,G4R 3S6,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,50.213669,-66.383177,G4R 3S6,100%,LSST RSST et CSTC,Établissement de Santé
-57.204017,51.416189,0,Résidences Employés (4) - 1 Rue Des Plaines,CISSS de La Côte-Nord,1 rue des Plaines,Blanc-Sablon,Québec,G0G 1W0,80%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,51.416189,-57.204017,G0G 1W0,80%,LSST RSST et CSTC,Établissement de Santé
-57.186125,51.411991,0,Résidences Employés (4) - 2 À 8 Rue Plaquebières,CISSS de La Côte-Nord,2 rue des Plaquebières,Blanc-Sablon,Québec,G0G 1W0,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,51.411991,-57.186125,G0G 1W0,50%,LSST RSST et CSTC,Établissement de Santé
-57.186058,51.412084,0,Résidences Employés (4) - 2 À 8 Rue Plaquebières,CISSS de La Côte-Nord,4 rue des Plaquebières,Blanc-Sablon,Québec,G0G 1W0,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,51.412084,-57.186058,G0G 1W0,50%,LSST RSST et CSTC,Établissement de Santé
-57.185709,51.412001,0,Résidences Employés (4) - 2 À 8 Rue Plaquebières,CISSS de La Côte-Nord,6 rue des Plaquebières,Blanc-Sablon,Québec,G0G 1W0,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,51.412001,-57.185709,G0G 1W0,50%,LSST RSST et CSTC,Établissement de Santé
-57.185376,51.412047,0,Résidences Employés (4) - 2 À 8 Rue Plaquebières,CRSSS de La Baie-James,8 rue des Plaquebières,Blanc-Sablon,Québec,G0G 1W0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,51.412047,-57.185376,G0G 1W0,100%,LSST RSST et CSTC,Établissement de Santé
-74.349403,49.915924,0,Centre De Santé De Chibougamau,CRSSS de La Baie-James,51 3e Rue,Chibougamau,Québec,G8P 1N1,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC*,Établissement de Santé,49.915924,-74.349403,G8P 1N1,100%,LSST RSST et CSTC*,Établissement de Santé
-73.349337,45.538395,0,Centre De Santé De Radisson,CRSSS de La Baie-James,199 rue Jolliet,Baie-James,Québec,,80%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,45.538395,-73.349337,,80%,LSST RSST et CSTC,Établissement de Santé
-77.628289,49.756843,0,Centre De Santé Isle-Dieu,CRSSS de La Baie-James,130 boulevard Matagami,Matagami,Québec,J0Y 2A0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.756843,-77.628289,J0Y 2A0,100%,LSST RSST et CSTC,Établissement de Santé
-77.628289,49.756843,0,Centre De Santé Isle-Dieu,CRSSS de La Baie-James,128 boulevard Matagami,Matagami,Québec,J0Y 2A0,80%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.756843,-77.628289,J0Y 2A0,80%,LSST RSST et CSTC,Établissement de Santé
-76.983539,49.056157,0,Centre De Santé Lebel,CRSSS de La Baie-James,950 boulevard Quévillon,Lebel-sur-Quévillon,Québec,J0Y 1X0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.056157,-76.983539,J0Y 1X0,100%,LSST RSST et CSTC,Établissement de Santé
-76.979777,49.053023,0,Centre De Santé Lebel - Place Quévillon,CRSSS de La Baie-James,100 place Quévillon,Lebel-sur-Quévillon,Québec,J0Y 1X0,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.053023,-76.979777,J0Y 1X0,50%,LSST RSST et CSTC,Établissement de Santé
-74.854397,49.780758,0,Centre De Santé René-Ricard,CRSSS de La Baie-James,32 3e Avenue,Chapais,Québec,J0Y 2A0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.780758,-74.854397,J0Y 2A0,100%,LSST RSST et CSTC,Établissement de Santé
-77.634555,49.75727,0,Garage Pour Ambulances Et Salle De Formation,CRSSS de La Baie-James,96 boulevard Matagami,Matagami,Québec,J0Y 2A0,80%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.75727,-77.634555,J0Y 2A0,80%,LSST RSST et CSTC,Établissement de Santé
-77.610297,53.795635,0,Résidence Employé - 101 Avenue Des Groseillers,CRSSS de La Baie-James,101 avenue Des Groseilliers,Baie-James,Québec,J0Y 1X0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,53.795635,-77.610297,J0Y 1X0,100%,LSST RSST et CSTC,Établissement de Santé
-77.611908,53.792719,0,Résidence Employé - 102 Rue Belleau,CRSSS de La Baie-James,102 rue Belleau,Baie-James,Québec,J0Y 1X0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,53.792719,-77.611908,J0Y 1X0,100%,LSST RSST et CSTC,Établissement de Santé
-77.61227,53.796463,0,Résidence Employé - 113 Avenue Des Groseillers,CRSSS de La Baie-James,113 avenue Des Groseilliers,Baie-James,Québec,J0Y 1X0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,53.796463,-77.61227,J0Y 1X0,100%,LSST RSST et CSTC,Établissement de Santé
-77.61042,53.794218,0,Résidence Employé - 123 Avenue Des Groseillers,CRSSS de La Baie-James,123 avenue Des Groseilliers,Baie-James,Québec,J0Y 1X0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,53.794218,-77.61042,J0Y 1X0,100%,LSST RSST et CSTC,Établissement de Santé
-77.621837,49.754514,0,Résidence Employé - 17 Rue De Portage,CRSSS de La Baie-James,17 rue du Portage,Matagami,Québec,J0Y 2A0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.754514,-77.621837,J0Y 2A0,100%,LSST RSST et CSTC,Établissement de Santé
-77.628932,49.754067,0,Résidence Employé - 180 Rue De La Savane,CRSSS de La Baie-James,180 rue de la Savane,Matagami,Québec,J0Y 2A0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.754067,-77.628932,J0Y 2A0,100%,LSST RSST et CSTC,Établissement de Santé
-77.615436,53.790243,0,Résidence Employé - 27 Rue Albanel,CRSSS de La Baie-James,27 rue Albanel,Baie-James,Québec,J0Y 1X0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,53.790243,-77.615436,J0Y 1X0,100%,LSST RSST et CSTC,Établissement de Santé
-77.629315,49.755025,0,Résidence Employé - 27 Rue Allard,CRSSS de La Baie-James,27 rue Allard,Matagami,Québec,J0Y 2A0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.755025,-77.629315,J0Y 2A0,100%,LSST RSST et CSTC,Établissement de Santé
-77.620986,49.75373,0,Résidence Employé - 35 Rue Des Trembles,CRSSS de La Baie-James,35 rue des Trembles,Matagami,Québec,J0Y 2A0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.75373,-77.620986,J0Y 2A0,100%,LSST RSST et CSTC,Établissement de Santé
-77.612955,53.792322,0,Résidence Employé - 7 Rue Belleau,CISSS de La Gaspésie,7 rue Belleau,Baie-James,Québec,J0Y 1X0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,53.792322,-77.612955,J0Y 1X0,100%,LSST RSST et CSTC,Établissement de Santé
-66.682159,49.0931,0,Centre D'Hébergement De Cap-Chat,CISSS de La Gaspésie,41 rue Nicolas,Cap-Chat,Québec,G0J 1E0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC*,Établissement de Santé,49.0931,-66.682159,G0J 1E0,100%,LSST RSST et CSTC*,Établissement de Santé
-64.673758,48.349586,0,Centre D'Hébergement De Chandler,CISSS de La Gaspésie,75 rue des Cèdres,Chandler,Québec,G0C 1K0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.349586,-64.673758,G0C 1K0,100%,LSST RSST et CSTC,Établissement de Santé
